constituent_id,contact_id,amount,payment_date
2503,85012,75,2012-07-12
6289,72231,100,2012-07-18
15338,72300,185,2012-07-24
6538,70325,225,2012-07-27
14898,85897,50,2012-08-01
993,85312,250,2012-08-01
115,72236,20.83,2012-08-06
11206,72744,100,2012-08-09
15338,72300,175,2012-08-15
6289,72231,100,2012-08-20
15609,85066,10.3,2012-08-23
115,72236,20.83,2012-09-06
14898,85897,50,2012-09-06
11206,72744,100,2012-09-07
14998,85720,40,2012-09-07
6289,72231,100,2012-09-24
14998,85720,135,2012-09-26
2175,73198,200,2012-09-28
14898,85897,50,2012-10-01
115,72236,20.83,2012-10-05
11206,72744,100,2012-10-08
14998,85720,175,2012-10-08
3343,70940,5000,2012-10-08
15338,72300,350,2012-10-08
15614,71661,250,2012-10-11
5932,84887,60,2012-10-12
15614,71661,40,2012-10-15
6289,72231,100,2012-10-18
5194,73970,500,2012-10-29
9333,73243,1000,2012-10-31
12647,84049,500,2012-10-31
14898,85897,50,2012-11-01
15005,70510,50,2012-11-01
12714,70449,23073.68,2012-11-01
3653,85744,500,2012-11-01
15692,84103,500,2012-11-05
115,72236,20.83,2012-11-05
11206,72744,100,2012-11-07
14998,85720,80,2012-11-08
15780,70188,1000,2012-11-12
15782,72622,500,2012-11-12
2388,70572,2500,2012-11-16
9420,85385,500,2012-11-16
6289,72231,100,2012-11-20
6289,72231,100,2012-11-20
15785,73313,80,2012-11-27
15786,83140,80,2012-11-27
14673,82751,80,2012-11-27
10875,72038,400,2012-11-27
15790,85735,80,2012-11-27
12056,73399,500,2012-11-27
3674,85787,250,2012-11-27
3394,85755,500,2012-11-27
14898,85897,50,2012-12-03
15005,70510,50,2012-12-03
115,72236,20.83,2012-12-05
15338,72300,120,2012-12-05
11206,72744,100,2012-12-07
12584,70579,500,2012-12-17
2378,73725,500,2012-12-17
6446,85761,500,2012-12-17
6074,84222,1000,2012-12-17
12769,73404,500,2012-12-17
129,72392,500,2012-12-17
6289,72231,100,2012-12-18
14673,82751,100,2012-12-19
223,73368,200,2012-12-19
6786,71774,20000,2012-12-21
8111,74158,100,2012-12-21
2754,82916,25,2012-12-21
2750,82755,25,2012-12-21
1013,82864,100,2012-12-27
5546,82905,100,2012-12-27
1077,83716,50,2012-12-31
14898,85897,50,2013-01-02
15005,70510,50,2013-01-02
14638,71172,200,2013-01-02
2206,73956,100,2013-01-03
993,85312,35,2013-01-03
115,72236,20.83,2013-01-07
11206,72744,100,2013-01-07
46109,73272,25,2013-01-07
6245,71694,50,2013-01-07
10913,73622,193.92,2013-01-07
3303,82691,250,2013-01-11
1129,84136,50,2013-01-11
14393,71389,2215,2013-01-11
12714,70449,25686.22,2013-01-16
6289,72231,100,2013-01-18
14898,85897,50,2013-02-01
15005,70510,50,2013-02-01
15796,83703,450,2013-02-01
15516,83554,1500,2013-02-04
115,72236,20.83,2013-02-05
11206,72744,100,2013-02-07
15798,70576,100,2013-02-11
6289,72231,100,2013-02-19
15805,71559,2075,2013-02-19
15531,70546,1515,2013-02-21
5633,84608,150,2013-02-25
15806,73543,175,2013-02-25
14898,85897,50,2013-03-01
15005,70510,50,2013-03-01
115,72236,20.83,2013-03-05
11206,72744,100,2013-03-07
15338,72300,90,2013-03-07
6202,70670,25,2013-03-08
15814,73187,100,2013-03-08
7897,85384,500,2013-03-15
6289,72231,100,2013-03-18
6538,70325,150,2013-03-19
15818,70191,3000,2013-03-19
14526,70536,250,2013-03-19
12495,82605,100,2013-03-19
3048,85014,300,2013-03-19
7090,85000,40,2013-03-22
7056,82699,500,2013-03-25
5640,85263,1000,2013-03-25
3859,73991,1500,2013-03-29
4640,84138,1000,2013-03-29
14598,70581,1000,2013-03-29
14898,85897,50,2013-04-01
15005,70510,50,2013-04-01
14998,85720,740,2013-04-03
115,72236,20.83,2013-04-05
11206,72744,100,2013-04-08
7654,71427,100,2013-04-10
6121,83856,100,2013-04-18
15836,86718,250,2013-04-18
223,73368,100,2013-04-18
14673,82751,50,2013-04-18
6289,72231,100,2013-04-18
15091,71132,175,2013-04-19
6323,70591,500,2013-04-19
12945,73356,80,2013-04-19
3327,83221,500,2013-04-19
12714,70449,19438.55,2013-04-22
14570,82608,300,2013-04-23
14855,70754,2500,2013-04-23
6669,86801,250,2013-04-23
15842,72112,250,2013-04-23
15338,72300,175,2013-04-29
14898,85897,50,2013-05-01
15005,70510,50,2013-05-01
15091,71132,300,2013-05-03
115,72236,20.83,2013-05-07
11206,72744,100,2013-05-07
15091,71132,240,2013-05-15
15338,72300,175,2013-05-17
9925,85791,100,2013-05-17
6538,70325,200,2013-05-17
3260,82589,300,2013-05-17
6289,72231,100,2013-05-20
14898,85897,50,2013-06-03
15005,70510,50,2013-06-03
3260,82589,300,2013-06-05
15861,73996,400,2013-06-06
127,72381,150,2013-06-06
129,72392,75,2013-06-06
213,73157,75,2013-06-06
235,73740,150,2013-06-06
2206,73956,150,2013-06-06
12216,83242,50,2013-06-06
1099,83865,75,2013-06-06
1129,84136,75,2013-06-06
2503,85012,75,2013-06-06
115,72236,20.83,2013-06-07
11206,72744,100,2013-06-07
15796,83703,145,2013-06-10
3579,83962,25,2013-06-13
3579,83962,25,2013-06-13
8514,85077,150,2013-06-14
5353,84580,37.5,2013-06-14
7472,86582,100,2013-06-14
6289,72231,100,2013-06-18
15865,85535,370,2013-06-18
3527,71246,1000,2013-06-20
15866,71247,50,2013-06-20
5932,84887,150,2013-06-21
15535,83164,5000,2013-06-21
9581,70193,3126,2013-06-21
15338,72300,175,2013-06-21
15868,83556,1455,2013-06-24
14393,71389,300,2013-06-26
14898,85897,50,2013-07-01
15005,70510,50,2013-07-01
115,72236,20.83,2013-07-08
11206,72744,100,2013-07-08
14998,85720,175,2013-07-08
9994,82593,200,2013-07-09
12568,85935,75,2013-07-09
14977,83522,150,2013-07-09
11220,73619,21,2013-07-09
12714,70449,28680.97,2013-07-09
11975,70558,50,2013-07-09
6289,72231,100,2013-07-18
3579,83962,25,2013-07-18
15091,71132,200,2013-07-26
15338,72300,175,2013-07-26
14898,85897,50,2013-08-02
15005,70510,50,2013-08-02
15876,72260,20,2013-08-02
115,72236,20.83,2013-08-05
14998,85720,175,2013-08-05
11206,72744,100,2013-08-07
15876,72260,80,2013-08-16
6289,72231,100,2013-08-20
3579,83962,25,2013-08-20
3775,86194,150,2013-08-21
2175,73198,200,2013-08-21
15091,71132,150,2013-08-26
15338,72300,175,2013-08-26
14898,85897,50,2013-09-03
15005,70510,50,2013-09-03
15878,83441,1614,2013-09-03
115,72236,20.83,2013-09-05
14998,85720,175,2013-09-05
11206,72744,100,2013-09-09
15796,83703,350,2013-09-10
15005,70510,300,2013-09-11
3579,83962,25,2013-09-13
6289,72231,100,2013-09-18
15338,72300,175,2013-09-18
15091,71132,100,2013-09-20
14898,85897,50,2013-10-02
115,72236,20.83,2013-10-07
11206,72744,100,2013-10-07
14998,85720,175,2013-10-09
15865,85535,350,2013-10-09
15881,84953,195,2013-10-09
3579,83962,25,2013-10-14
12056,73399,250,2013-10-17
6289,72231,100,2013-10-21
15338,72300,175,2013-10-21
14898,85897,50,2013-11-01
15973,82806,200,2013-11-01
115,72236,20.83,2013-11-05
11206,72744,100,2013-11-11
14998,85720,200,2013-11-11
3579,83962,25,2013-11-13
6289,72231,100,2013-11-18
15338,72300,160,2013-11-20
14898,85897,50,2013-12-03
115,72236,20.83,2013-12-05
11206,72744,100,2013-12-09
14539,70187,6500,2013-12-10
12714,70449,22484.45,2013-12-12
129,72392,250,2013-12-13
2206,73956,100,2013-12-13
3579,83962,100,2013-12-13
12568,85935,50,2013-12-13
1013,82864,100,2013-12-16
6289,72231,100,2013-12-19
6202,70670,25,2013-12-19
5357,74205,25,2013-12-19
2754,82916,25,2013-12-19
8111,74158,100,2013-12-19
223,73368,1000,2013-12-31
6245,71694,50,2013-12-31
2767,84447,25,2013-12-31
1077,83716,50,2013-12-31
6771,72234,100,2013-12-31
12542,73398,100,2013-12-31
15534,83999,100,2014-01-02
15046,85249,100,2014-01-02
6786,71774,10000,2014-01-02
14898,85897,50,2014-01-02
115,72236,20.83,2014-01-06
1129,84136,50,2014-01-07
11206,72744,100,2014-01-08
15796,83703,100,2014-01-09
14673,82751,20,2014-01-16
14673,82751,20,2014-01-16
6289,72231,100,2014-01-20
15814,73187,100,2014-01-21
9925,85791,100,2014-01-28
14898,85897,50,2014-02-03
115,72236,20.83,2014-02-07
11206,72744,100,2014-02-07
14673,82751,20,2014-02-17
15531,70546,1485,2014-02-17
6289,72231,100,2014-02-19
15338,72300,80,2014-02-19
15091,71132,250,2014-02-21
127,72381,100,2014-02-21
5633,84608,150,2014-02-21
11795,82587,100,2014-02-21
9581,70193,2664,2014-02-27
14898,85897,50,2014-03-04
115,72236,20.83,2014-03-06
10707,82843,100,2014-03-06
7056,82699,500,2014-03-06
6121,83856,100,2014-03-06
11206,72744,100,2014-03-07
11751,73395,1000,2014-03-10
16136,86481,100,2014-03-10
16119,70422,200,2014-03-11
5828,83481,500,2014-03-11
3048,85014,300,2014-03-14
16138,86693,100,2014-03-14
9648,70907,50,2014-03-14
14673,82751,20,2014-03-17
6289,72231,100,2014-03-19
16144,86319,100,2014-03-21
993,85312,50,2014-03-21
16145,84047,100,2014-03-21
7897,85384,500,2014-03-21
7654,71427,160,2014-03-21
5640,85263,1000,2014-03-21
7388,74185,500,2014-03-21
15091,71132,150,2014-03-21
14898,85897,50,2014-04-02
15338,72300,205,2014-04-02
115,72236,20.83,2014-04-07
11206,72744,100,2014-04-07
16150,71482,1000,2014-04-07
15865,85535,450,2014-04-07
14998,85720,565,2014-04-08
16151,74233,565,2014-04-11
14673,82751,20,2014-04-17
6289,72231,100,2014-04-18
15091,71132,200,2014-04-18
12714,70449,25808.11,2014-04-21
12714,70449,28123.14,2014-04-21
14526,70536,250,2014-04-21
14855,70754,2500,2014-04-21
12495,82605,100,2014-04-25
15005,70510,250,2014-04-25
15005,70510,950,2014-04-25
14898,85897,50,2014-05-01
16160,83141,1620,2014-05-02
115,72236,20.83,2014-05-05
15865,85535,400,2014-05-05
11206,72744,100,2014-05-07
15338,72300,175,2014-05-07
14673,82751,20,2014-05-16
11139,83375,75,2014-05-16
10239,71571,1500,2014-05-16
6499,82612,300,2014-05-16
3274,82609,300,2014-05-16
3278,82615,900,2014-05-16
5932,84887,300,2014-05-16
6289,72231,100,2014-05-19
15091,71132,180,2014-05-19
15865,85535,310,2014-05-19
5932,84887,75,2014-05-28
14673,82751,100,2014-05-28
14898,85897,50,2014-06-03
115,72236,20.83,2014-06-06
16176,71718,200,2014-06-06
115,72236,150,2014-06-10
11206,72744,100,2014-06-10
129,72392,75,2014-06-10
6289,72231,150,2014-06-10
12542,73398,75,2014-06-10
14429,71716,37.5,2014-06-10
9925,85791,700,2014-06-10
1099,83865,75,2014-06-10
3579,83962,75,2014-06-10
3315,82802,900,2014-06-10
16180,83409,300,2014-06-10
14060,84457,15,2014-06-10
1129,84136,75,2014-06-10
12648,84460,66.6,2014-06-10
7633,84629,150,2014-06-10
8832,70828,150,2014-06-10
2767,84447,25,2014-06-10
2754,82916,25,2014-06-10
235,73740,150,2014-06-10
15338,72300,175,2014-06-11
15818,70191,3000,2014-06-12
15091,71132,150,2014-06-13
14673,82751,20,2014-06-16
6289,72231,100,2014-06-19
15091,71132,150,2014-06-27
14898,85897,50,2014-07-01
14998,85720,175,2014-07-03
11293,72389,75,2014-07-03
67,71286,75,2014-07-03
5546,82905,150,2014-07-03
15637,71295,75,2014-07-03
12945,73356,150,2014-07-03
14977,83522,150,2014-07-03
6245,71694,50,2014-07-03
8514,85077,150,2014-07-03
8568,72757,37.5,2014-07-03
2175,73198,200,2014-07-03
14671,83525,75,2014-07-03
12568,85935,75,2014-07-03
3775,86194,75,2014-07-03
2206,73956,150,2014-07-03
14901,73605,100,2014-07-03
16238,86557,50,2014-07-03
11206,72744,100,2014-07-07
115,72236,20.83,2014-07-07
115,72236,20.83,2014-07-07
15091,71132,150,2014-07-11
15338,72300,175,2014-07-11
3527,71246,1000,2014-07-14
16239,84592,310,2014-07-14
12714,70449,30856.08,2014-07-14
14673,82751,20,2014-07-15
7604,70439,25,2014-07-15
11975,70558,50,2014-07-15
14570,82608,300,2014-07-15
6289,72231,100,2014-07-18
15796,83703,175,2014-07-30
16246,86391,500,2014-07-30
14898,85897,50,2014-08-01
14673,82751,75,2014-08-01
14998,85720,175,2014-08-04
115,72236,20.83,2014-08-11
11206,72744,100,2014-08-11
14673,82751,20,2014-08-15
6289,72231,100,2014-08-19
15338,72300,135,2014-08-25
14898,85897,50,2014-09-02
115,72236,20.83,2014-09-05
14998,85720,175,2014-09-05
11206,72744,100,2014-09-08
14673,82751,20,2014-09-15
6289,72231,100,2014-09-18
15338,72300,175,2014-09-18
115,72236,100,2014-09-19
15091,71132,250,2014-09-24
14898,85897,50,2014-10-01
115,72236,20.83,2014-10-06
14998,85720,175,2014-10-06
11206,72744,100,2014-10-07
15338,72300,175,2014-10-07
16314,84268,175,2014-10-07
16315,70557,16.37,2014-10-09
14673,82751,20,2014-10-16
6289,72231,100,2014-10-21
16138,86693,70,2014-10-21
12714,70449,22968.79,2014-10-24
14898,85897,50,2014-11-03
16320,74037,138,2014-11-03
115,72236,20.83,2014-11-10
11206,72744,100,2014-11-10
16314,84268,200,2014-11-10
14998,85720,80,2014-11-10
16315,70557,16.81,2014-11-11
6289,72231,100,2014-11-18
15338,72300,375,2014-11-21
14898,85897,50,2014-12-01
14673,82751,200,2014-12-01
115,72236,20.83,2014-12-05
15805,71559,100,2014-12-05
15805,71559,40,2014-12-05
3048,85014,300,2014-12-05
11206,72744,100,2014-12-08
16341,72135,150,2014-12-08
14673,82751,40,2014-12-09
8111,74158,100,2014-12-11
2754,82916,25,2014-12-11
6202,70670,25,2014-12-11
15091,71132,200,2014-12-12
14673,82751,25,2014-12-15
16260,73353,100,2014-12-17
14383,85190,100,2014-12-17
6289,72231,100,2014-12-19
9020,74160,20,2014-12-22
2750,82755,50,2014-12-22
1129,84136,100,2014-12-22
5357,74205,25,2014-12-22
14801,86321,600,2014-12-30
8618,71651,50,2014-12-30
5546,82905,100,2014-12-30
6786,71774,10000,2014-12-31
1077,83716,50,2014-12-31
115,72236,20.83,2015-01-05
14898,85897,50,2015-01-05
15046,85249,100,2015-01-05
67,71286,75,2015-01-05
223,73368,1000,2015-01-06
16355,86392,2500,2015-01-06
14998,85720,120,2015-01-08
15091,71132,220,2015-01-09
14673,82751,25,2015-01-16
2206,73956,100,2015-01-16
16138,86693,575,2015-01-16
16138,86693,50,2015-01-16
16314,84268,190,2015-01-16
6289,72231,100,2015-01-19
14673,82751,200,2015-02-02
16150,71482,1000,2015-02-02
14898,85897,50,2015-02-02
15805,71559,40,2015-02-03
115,72236,20.83,2015-02-05
15805,71559,80,2015-02-09
16373,71910,200,2015-02-11
16528,84941,100,2015-02-13
15525,82888,300,2015-02-13
16538,70296,189,2015-02-13
16138,86693,1400,2015-02-13
6289,72231,100,2015-02-18
14673,82751,25,2015-02-18
16315,70557,20.72,2015-02-25
2777,85163,25,2015-02-25
9581,70193,3000,2015-02-25
14898,85897,50,2015-03-02
15531,70546,1465,2015-03-02
16647,73296,1485,2015-03-04
16341,72135,10,2015-03-04
115,72236,20.83,2015-03-06
15091,71132,345,2015-03-06
15805,71559,40,2015-03-09
16176,71718,100,2015-03-09
14673,82751,25,2015-03-16
6289,72231,100,2015-03-18
10708,70365,100,2015-03-19
16735,70216,100,2015-03-23
16314,84268,120,2015-03-31
14898,85897,50,2015-04-01
16314,84268,160,2015-04-03
15338,72300,205,2015-04-07
115,72236,20.83,2015-04-07
14901,73605,50,2015-04-09
16260,73353,50,2015-04-09
14998,85720,215,2015-04-10
15805,71559,215,2015-04-13
14673,82751,50,2015-04-14
7056,82699,500,2015-04-14
11751,73395,1000,2015-04-14
15818,70191,1000,2015-04-14
12739,83148,50,2015-04-15
14673,82751,25,2015-04-15
5828,83481,100,2015-04-17
6289,72231,100,2015-04-20
12748,72588,3000,2015-04-27
3327,83221,500,2015-04-27
14898,85897,50,2015-05-01
14998,85720,175,2015-05-04
115,72236,20.83,2015-05-05
16769,82607,50,2015-05-07
14673,82751,67.5,2015-05-07
10239,71571,1500,2015-05-07
12714,70449,23370.71,2015-05-07
12714,70449,24210.4,2015-05-07
15805,71559,175,2015-05-08
16315,70557,8.64,2015-05-12
14673,82751,25,2015-05-15
15091,71132,200,2015-05-15
16314,84268,175,2015-05-15
235,73740,200,2015-05-15
16239,84592,180,2015-05-18
14570,82608,300,2015-05-18
16783,73935,100,2015-05-18
6289,72231,100,2015-05-18
15091,71132,200,2015-05-29
14898,85897,50,2015-06-01
15091,71132,185,2015-06-01
115,72236,20.83,2015-06-05
15338,72300,175,2015-06-05
15805,71559,175,2015-06-08
14998,85720,175,2015-06-08
15051,85700,900,2015-06-12
16314,84268,175,2015-06-12
16790,82703,50,2015-06-12
1099,83865,40,2015-06-12
129,72392,150,2015-06-12
1575,70514,150,2015-06-12
67,71286,75,2015-06-12
12568,85935,150,2015-06-12
10966,82986,150,2015-06-12
8514,85077,150,2015-06-12
2206,73956,150,2015-06-12
7604,70439,50,2015-06-12
16793,82779,250,2015-06-12
3527,71246,1000,2015-06-12
6289,72231,100,2015-06-22
14673,82751,25,2015-06-22
11975,70558,50,2015-07-01
16239,84592,10,2015-07-01
3579,83962,100,2015-07-01
14671,83525,150,2015-07-01
5546,82905,150,2015-07-01
16799,70692,50,2015-07-01
16801,82602,150,2015-07-01
14898,85897,50,2015-07-01
115,72236,20.83,2015-07-06
15091,71132,350,2015-07-06
15805,71559,175,2015-07-12
15338,72300,175,2015-07-12
6289,72231,100,2015-07-20
14673,82751,25,2015-07-20
14998,85720,175,2015-07-20
16805,73781,50,2015-07-20
2175,73198,200,2015-07-20
14977,83522,150,2015-07-20
7907,70225,100,2015-07-23
14855,70754,2500,2015-07-23
12714,70449,29444.62,2015-07-23
11219,83189,37,2015-07-28
16314,84268,175,2015-07-31
14898,85897,50,2015-08-03
115,72236,20.83,2015-08-05
15338,72300,175,2015-08-05
16314,84268,195,2015-08-07
15805,71559,175,2015-08-10
14998,85720,175,2015-08-10
14778,86128,1000,2015-08-11
14778,86128,500,2015-08-11
6289,72231,100,2015-08-19
14673,82751,25,2015-08-19
14898,85897,50,2015-09-01
15091,71132,195,2015-09-04
16315,70557,11.92,2015-09-04
14998,85720,175,2015-09-04
115,72236,20.83,2015-09-08
15805,71559,175,2015-09-08
15338,72300,175,2015-09-08
16314,84268,205,2015-09-11
14673,82751,25,2015-09-17
6289,72231,100,2015-09-18
6289,72231,300,2015-09-29
3775,86194,100,2015-09-29
14898,85897,50,2015-10-01
16314,84268,205,2015-10-02
115,72236,20.83,2015-10-05
15338,72300,175,2015-10-09
15091,71132,370,2015-10-09
15805,71559,175,2015-10-12
14998,85720,175,2015-10-13
12714,70449,23476.01,2015-10-14
1129,84136,100,2015-10-14
14673,82751,25,2015-10-15
6289,72231,100,2015-10-19
16314,84268,195,2015-10-30
115,72236,20.83,2015-11-06
14898,85897,50,2015-11-06
15805,71559,40,2015-11-11
15338,72300,200,2015-11-11
6289,72231,100,2015-11-18
14673,82751,25,2015-11-18
16150,71482,1000,2015-11-18
16315,70557,14.26,2015-11-18
14898,85897,50,2015-12-01
15091,71132,200,2015-12-01
14673,82751,250,2015-12-02
16314,84268,160,2015-12-02
45515,71715,500,2015-12-03
115,72236,20.83,2015-12-07
15805,71559,40,2015-12-10
45522,72191,40,2015-12-10
14673,82751,25,2015-12-16
6289,72231,100,2015-12-22
5353,84580,25,2015-12-23
15091,71132,500,2015-12-23
1099,83865,30,2015-12-23
8111,74158,100,2015-12-23
5357,74205,25,2015-12-23
2750,82755,50,2015-12-23
2754,82916,25,2015-12-23
223,73368,100,2015-12-29
8618,71651,100,2015-12-29
1077,83716,50,2015-12-29
129,72392,250,2015-12-29
14898,85897,50,2016-01-04
5546,82905,150,2016-01-04
3579,83962,100,2016-01-04
14060,84457,25,2016-01-07
15046,85249,100,2016-01-07
6202,70670,25,2016-01-07
14801,86321,600,2016-01-07
14673,82751,600,2016-01-07
115,72236,20.83,2016-01-08
15805,71559,40,2016-01-08
15525,82888,300,2016-01-08
14673,82751,25,2016-01-15
45533,73197,200,2016-01-15
6289,72231,100,2016-01-18
16314,84268,160,2016-01-18
11219,83189,7000,2016-01-26
16538,70296,100,2016-01-27
12714,70449,24964.21,2016-01-27
11795,82587,100,2016-01-27
14898,85897,50,2016-02-02
67,71286,100,2016-02-04
6786,71774,10000,2016-02-04
45522,72191,255,2016-02-05
115,72236,20.83,2016-02-05
45522,72191,80,2016-02-05
15805,71559,40,2016-02-08
10913,73622,107.43,2016-02-11
16246,86391,200,2016-02-11
16315,70557,25.27,2016-02-16
6289,72231,100,2016-02-19
14673,82751,25,2016-02-19
16260,73353,100,2016-02-29
9925,85791,200,2016-02-29
14898,85897,50,2016-03-02
10913,73622,59.12,2016-03-03
115,72236,20.83,2016-03-08
45522,72191,40,2016-03-08
45557,85006,150,2016-03-09
14673,82751,70,2016-03-09
14673,82751,25,2016-03-15
6289,72231,100,2016-03-18
16314,84268,150,2016-03-18
16314,84268,127.5,2016-03-28
14898,85897,50,2016-04-01
115,72236,20.83,2016-04-05
45522,72191,40,2016-04-05
14998,85720,290,2016-04-05
45522,72191,215,2016-04-05
16314,84268,162.5,2016-04-12
16314,84268,162.5,2016-04-12
11751,73395,250,2016-04-18
14901,73605,50,2016-04-18
14673,82751,50,2016-04-18
16735,70216,100,2016-04-18
5828,83481,500,2016-04-18
3327,83221,500,2016-04-18
6289,72231,100,2016-04-19
14673,82751,25,2016-04-19
7056,82699,500,2016-04-25
2141,72358,500,2016-04-25
16138,86693,50,2016-04-25
45582,83788,110,2016-04-25
6323,70591,500,2016-04-29
12748,72588,1000,2016-04-29
15446,70734,1000,2016-04-29
15836,86718,250,2016-04-29
14898,85897,50,2016-05-02
2206,73956,250,2016-05-03
12714,70449,25568.65,2016-05-03
16260,73353,50,2016-05-03
115,72236,20.83,2016-05-09
45522,72191,255,2016-05-09
14998,85720,250,2016-05-10
16314,84268,162.5,2016-05-12
16315,70557,13.29,2016-05-13
10913,73622,59.4,2016-05-13
11110,85724,100,2016-05-13
7388,74185,1500,2016-05-13
2059,70732,210,2016-05-13
14673,82751,25,2016-05-16
6289,72231,100,2016-05-18
15818,70191,1000,2016-05-23
14898,85897,50,2016-06-02
1099,83865,40,2016-06-02
14570,82608,305,2016-06-02
115,72236,20.83,2016-06-07
45522,72191,255,2016-06-07
14998,85720,250,2016-06-08
16314,84268,162.5,2016-06-13
15338,72300,240,2016-06-13
6289,72231,80,2016-06-14
12568,85935,100,2016-06-14
1317,86043,355,2016-06-14
6121,83856,80,2016-06-14
8348,74286,40,2016-06-14
1129,84136,80,2016-06-14
2206,73956,160,2016-06-14
235,73740,200,2016-06-14
14518,70535,250,2016-06-15
16799,70692,55,2016-06-15
14524,70537,250,2016-06-15
3274,82609,305,2016-06-15
14673,82751,25,2016-06-17
6289,72231,100,2016-06-20
14855,70754,2500,2016-06-24
15091,71132,150,2016-06-29
14898,85897,50,2016-07-01
5327,85643,20,2016-07-05
115,72236,20.83,2016-07-05
45522,72191,255,2016-07-05
2175,73198,200,2016-07-05
5353,84580,40,2016-07-05
14977,83522,150,2016-07-05
14998,85720,250,2016-07-06
45582,83788,350,2016-07-06
67,71286,80,2016-07-06
129,72392,80,2016-07-06
5546,82905,200,2016-07-06
3527,71246,1000,2016-07-06
9581,70193,6000,2016-07-06
16314,84268,162.5,2016-07-12
45600,86700,1600,2016-07-14
14673,82751,25,2016-07-15
6289,72231,100,2016-07-25
