Contact ID,Contact Name,GHL Contact ID,CSV Amount,CSV Date,CSV Source,Correct Donation ID,Correct Donation Date,Correct Donation Campaign,Orphan Donation ID,Orphan Date,Orphan Campaign,Orphan Campaign ID,Action
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,132891,2025-10-23,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,133450,2025-09-29,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,133657,2025-08-25,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,133875,2025-07-24,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,133991,2025-06-23,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,134125,2025-05-23,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,134291,2025-04-25,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-11-26,New Invoice,132738,2025-11-26,None,134756,2025-03-21,None,,Delete
31014,Mr. & Mrs. Avraham Grossman,o8Sy8vKe0OXF2jCIyvWN,18.00,2025-11-26,New Invoice,135983,2025-11-26,946,132502,2025-11-17,RH25,475,Delete
52339,Deborah Hurwitz,olqOoHnihFySCPxxEaDb,18.00,2025-11-26,New Invoice,135984,2025-11-26,946,132505,2025-11-17,RH25,475,Delete
29073,Rabbi Shimon Jakubovic,jfvaeBC2QuKbzypu9ipa,50.00,2025-11-26,New Invoice,132741,2025-11-26,None,132537,2025-11-17,RH25,475,Transfer campaign then delete
31603,Lilya Flomin,po0sjI3c0YViKIlHq5MK,18.00,2025-11-26,New Invoice,132742,2025-11-26,None,132527,2025-11-17,RH25,475,Transfer campaign then delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-11-26,New Invoice,132745,2025-11-26,None,26508,2025-04-07,None,,Delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-11-26,New Invoice,132745,2025-11-26,None,100181,2025-10-02,Maos Chitim 2025,470,Transfer campaign then delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-11-26,New Invoice,132745,2025-11-26,None,132529,2025-11-17,Bergen25,458,Delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-11-26,New Invoice,132745,2025-11-26,None,133143,2025-10-17,None,,Delete
25326,Melvin Zelefsky,a2NzJLpaMXSLbe48LWMq,180.00,2025-11-26,New Invoice,132745,2025-11-26,None,134394,2025-04-15,None,,Delete
25161,Dr. & Mrs. Arnold Rochwarger,9ewElVepQMFP3Rsrgcmk,180.00,2025-11-26,New Invoice,135987,2025-11-26,946,132501,2025-11-17,Bergen25,458,Delete
32063,Robert Kaufman,QTbtycs0mUUEvv8XTPZh,50.00,2025-11-26,New Invoice,132748,2025-11-26,None,69221,2025-03-18,None,,Delete
32063,Robert Kaufman,QTbtycs0mUUEvv8XTPZh,50.00,2025-11-26,New Invoice,132748,2025-11-26,None,99437,2025-08-07,CF25,254,Transfer campaign then delete
32063,Robert Kaufman,QTbtycs0mUUEvv8XTPZh,50.00,2025-11-26,New Invoice,132748,2025-11-26,None,132534,2025-11-17,RH25,475,Delete
32063,Robert Kaufman,QTbtycs0mUUEvv8XTPZh,50.00,2025-11-26,New Invoice,132748,2025-11-26,None,133723,2025-08-12,None,,Delete
32063,Robert Kaufman,QTbtycs0mUUEvv8XTPZh,50.00,2025-11-26,New Invoice,132748,2025-11-26,None,134197,2025-05-06,None,,Delete
32063,Robert Kaufman,QTbtycs0mUUEvv8XTPZh,50.00,2025-11-26,New Invoice,132748,2025-11-26,None,134762,2025-03-21,None,,Delete
32592,Mr. & Mrs. Joseph Pacht,S5jIrOPfrdzoOCjj4cEz,36.00,2025-11-26,New Invoice,132749,2025-11-26,None,132523,2025-11-17,RH25,475,Transfer campaign then delete
26587,Shlomo Rapps,DaF4XRdarljeiaUvByQg,54.00,2025-11-26,New Invoice,132750,2025-11-26,None,132538,2025-11-17,RH25,475,Transfer campaign then delete
52340,Evelyn Gross,WHg4VfhWSD9F78TtNJbF,36.00,2025-11-26,New Invoice,135989,2025-11-26,946,132508,2025-11-17,RH25,475,Delete
26927,Mrs. Susan Lowinger,e2VMsLigDdx8mnm62uXF,18.00,2025-11-26,New Invoice,132753,2025-11-26,None,132541,2025-11-17,RH25,475,Transfer campaign then delete
33609,Mr. & Mrs. Leroy Harris,URl79beGZBDv4QgfjGjE,25.00,2025-11-26,New Invoice,132755,2025-11-26,None,132526,2025-11-17,RH25,475,Transfer campaign then delete
31296,Steven Blobstein,owiBMoWDYz4mvTHA2mRu,36.00,2025-11-26,New Invoice,132756,2025-11-26,None,64441,2025-04-07,None,,Delete
31296,Steven Blobstein,owiBMoWDYz4mvTHA2mRu,36.00,2025-11-26,New Invoice,132756,2025-11-26,None,132540,2025-11-17,RH25,475,Transfer campaign then delete
31296,Steven Blobstein,owiBMoWDYz4mvTHA2mRu,36.00,2025-11-26,New Invoice,132756,2025-11-26,None,134415,2025-04-15,None,,Delete
28167,I Cohen,H7QvO0sr0wOdGJ6yz8Hp,36.00,2025-11-26,New Invoice,135990,2025-11-26,946,44340,2025-05-01,None,,Delete
28167,I Cohen,H7QvO0sr0wOdGJ6yz8Hp,36.00,2025-11-26,New Invoice,135990,2025-11-26,946,132517,2025-11-17,RH25,475,Delete
28167,I Cohen,H7QvO0sr0wOdGJ6yz8Hp,36.00,2025-11-26,New Invoice,135990,2025-11-26,946,136326,2025-05-05,New Invoice,946,Delete
52852,Mark Goldberg,L7pTZCVlm2YN2k2dvtlt,10.00,2025-11-26,New Invoice,135991,2025-11-26,946,136308,2025-06-04,New Invoice,946,Delete
30751,Rabbi Shalom Shapiro,nkkWRHDa5xhHOCUOSIRa,18.00,2025-11-26,New Invoice,132758,2025-11-26,None,132536,2025-11-17,RH25,475,Transfer campaign then delete
30010,Rabbi Mosheh Chait,lQ1lrmOZ5ijyKYKmHVBm,50.00,2025-11-26,New Invoice,132760,2025-11-26,None,132532,2025-11-17,RH25,475,Transfer campaign then delete
31246,Jesse Krakauer,Os4UFjOIrJwHVZyDLpgZ,5.00,2025-11-26,New Invoice,132761,2025-11-26,None,132521,2025-11-17,RH25,475,Transfer campaign then delete
29677,Mr. & Mrs. Jerrold Wolfset,kUFnNOQWX8TW77IJtXTP,50.00,2025-11-26,New Invoice,132763,2025-11-26,None,132520,2025-11-17,RH25,475,Transfer campaign then delete
33695,Robert Glotzer,uXhOxfx0ZnfbYbB8rDmL,50.00,2025-11-26,New Invoice,132764,2025-11-26,None,132533,2025-11-17,RH25,475,Transfer campaign then delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,83510,2025-06-17,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,83512,2025-03-17,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,83513,2025-01-15,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,136215,2025-09-29,New Invoice,946,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,136243,2025-08-25,New Invoice,946,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,100628,2025-10-15,Recurring,472,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,100646,2025-09-16,Recurring,472,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,100668,2025-08-17,Recurring,472,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,136030,2025-10-20,New Invoice,946,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,132515,2025-11-17,ID 736,736,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,133881,2025-07-24,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,134141,2025-05-20,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,135908,2025-12-29,Monthly,854,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,136292,2025-06-23,New Invoice,946,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-11-26,New Invoice,135994,2025-11-26,946,136471,2025-03-21,New Invoice,946,Delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,10.00,2025-11-22,General Donation form With Recurring Donations and Manual Donations,135995,2025-11-22,942,135966,2025-12-15,General Donation form With Recurring Donations,941,Delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,10.00,2025-11-22,General Donation form With Recurring Donations and Manual Donations,135995,2025-11-22,942,135978,2025-12-01,New Invoice,946,Delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,10.00,2025-11-22,General Donation form With Recurring Donations and Manual Donations,135995,2025-11-22,942,135981,2025-11-28,General Donation form With Recurring Donations and Manual Donations,942,Delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,10.00,2025-11-22,General Donation form With Recurring Donations and Manual Donations,135995,2025-11-22,942,135491,2025-12-24,CF25,254,Delete
35126,Ezra Berger,Yo2z1N0caDB1I7G581LE,50.00,2025-11-19,New Invoice,135997,2025-11-19,946,132509,2025-11-12,RH25,475,Delete
24287,Mr. & Mrs. Bennett Deutsch,550uqzshBEWoHNgsyM0r,720.00,2025-11-19,New Invoice,135998,2025-11-19,946,132503,2025-11-12,Bergen25,458,Delete
35497,Pastor John Hagee,ZncU3U6uThYDFG5gIEh3,200000.00,2025-11-19,New Invoice,132775,2025-11-19,None,132522,2025-11-12,EV25,852,Transfer campaign then delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-11-19,New Invoice,132778,2025-11-19,None,100272,2025-05-08,Maos Chitim 2025,470,Transfer campaign then delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-11-19,New Invoice,132778,2025-11-19,None,100561,2025-04-09,Maos Chitim 2025,470,Transfer campaign then delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-11-19,New Invoice,132778,2025-11-19,None,132519,2025-11-11,RH25,475,Delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-11-19,New Invoice,132778,2025-11-19,None,134182,2025-05-13,None,,Delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-11-19,New Invoice,132778,2025-11-19,None,134562,2025-04-14,None,,Delete
26907,Mr. & Mrs. Elliot Steigman,dzrVvQFQm3jwvjSGv6to,3600.00,2025-11-19,New Invoice,132779,2025-11-19,None,132507,2025-11-11,Bergen25,458,Transfer campaign then delete
28016,Mr. Joseph Savitz,gsOs6i9kVkd8mWea0PTy,18.00,2025-11-10,New Invoice,132790,2025-11-10,None,101127,2025-11-06,RH25,475,Transfer campaign then delete
25381,Ms. Lillian Gellerman,aayzp8b1bbfGLsveGxIL,2.00,2025-11-10,New Invoice,132791,2025-11-10,None,101128,2025-11-06,RH25,475,Transfer campaign then delete
39519,Leigh Schachter,dodxXNcv0hYZnmhrimAP,180.00,2025-11-10,New Invoice,132792,2025-11-10,None,103529,2025-11-06,RH25,475,Transfer campaign then delete
30857,Rachel Pressman,nruxwFpE7aLqkcgShfTU,18.00,2025-11-10,New Invoice,132793,2025-11-10,None,101130,2025-11-06,RH25,475,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,51774,2025-06-10,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,51776,2025-04-07,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,51779,2025-01-13,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,100611,2025-11-06,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,100632,2025-10-15,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,100651,2025-09-09,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,100683,2025-08-07,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,100691,2025-07-08,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,132650,2025-12-09,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,132941,2025-10-20,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,133599,2025-09-17,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,133722,2025-08-12,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,133868,2025-07-24,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,134040,2025-06-13,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,134192,2025-05-06,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,134403,2025-04-15,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-11-10,New Invoice,132795,2025-11-10,None,134799,2025-03-13,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,43112,2025-06-08,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,43115,2025-03-09,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,43116,2025-02-06,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,43117,2025-01-02,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,100527,2025-04-07,Maos Chitim 2025,470,Transfer campaign then delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,100612,2025-11-06,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,100631,2025-10-15,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,100650,2025-09-09,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,100682,2025-08-07,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,100690,2025-07-08,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,132566,2025-12-11,Monthly,854,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,132939,2025-10-20,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,133598,2025-09-17,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,133721,2025-08-12,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,133865,2025-07-24,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,134055,2025-06-13,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,134158,2025-05-14,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,134529,2025-04-14,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-11-10,New Invoice,132796,2025-11-10,None,134818,2025-03-12,None,,Delete
26064,Ira Indich,BWmI4UCzvxzHmQj9bpnB,100.00,2025-11-10,New Invoice,136000,2025-11-10,946,101131,2025-11-05,RH25,475,Delete
30112,Mr. & Mrs. Joel Weinberger,lxRHQulQcAxV0HYjBp9w,100.00,2025-11-10,New Invoice,132798,2025-11-10,None,101132,2025-11-05,RH25,475,Transfer campaign then delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,20.00,2025-11-09,General Donation form With Recurring Donations and Manual Donations,136001,2025-11-09,942,136018,2025-11-01,General Donation form With Recurring Donations,941,Delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,20.00,2025-11-09,General Donation form With Recurring Donations and Manual Donations,136001,2025-11-09,942,136026,2025-10-27,General Donation form With Recurring Donations and Manual Donations,942,Delete
32028,Mr. & Mrs. Mark Karasick,qqK28sOM08Kcjmh5JoPd,3600.00,2025-11-06,New Invoice,132803,2025-11-06,None,99366,2025-09-14,Bergen25,458,Transfer campaign then delete
33224,Doron Lubinsky,TrMJdmOEqkjlQOO3pUiz,72.00,2025-11-05,New Invoice,136002,2025-11-05,946,99433,2025-08-07,CF25,254,Delete
33224,Doron Lubinsky,TrMJdmOEqkjlQOO3pUiz,72.00,2025-11-05,New Invoice,136002,2025-11-05,946,136253,2025-08-12,New Invoice,946,Delete
29796,Malkie Fendrich,L5SOjR7KYbPcqkWIqzaD,36.00,2025-11-05,New Invoice,132820,2025-11-05,None,54893,2025-06-10,None,,Delete
29796,Malkie Fendrich,L5SOjR7KYbPcqkWIqzaD,36.00,2025-11-05,New Invoice,132820,2025-11-05,None,101391,2025-10-02,RH25,475,Transfer campaign then delete
29796,Malkie Fendrich,L5SOjR7KYbPcqkWIqzaD,36.00,2025-11-05,New Invoice,132820,2025-11-05,None,133153,2025-10-17,None,,Delete
29796,Malkie Fendrich,L5SOjR7KYbPcqkWIqzaD,36.00,2025-11-05,New Invoice,132820,2025-11-05,None,134049,2025-06-13,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,99821,2025-05-31,GD25,462,Transfer campaign then delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,100154,2025-09-02,Maos Chitim 2025,470,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,100292,2025-05-01,Maos Chitim 2025,470,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,100613,2025-10-01,Recurring,472,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,100684,2025-08-03,Recurring,472,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,132680,2025-12-03,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,133218,2025-10-05,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,133641,2025-09-09,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,133726,2025-08-12,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,133944,2025-07-02,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,134071,2025-06-11,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-11-05,New Invoice,132825,2025-11-05,None,134228,2025-05-05,None,,Delete
39308,Esther and Joseph Shamah Foundation,Of0d0GUZIIukQBQuIPdT,1000.00,2025-11-05,New Invoice,136003,2025-11-05,946,101810,2025-10-30,BK25,460,Delete
28260,Mr. & Mrs. Solomon Weinberger,HGn4yCcDeHTpdjNztkjH,100.00,2025-11-05,New Invoice,132829,2025-11-05,None,101154,2025-10-30,RH25,475,Transfer campaign then delete
52855,Israel jack Atkin,pci6GL2V6sJ718hgms3H,18.00,2025-11-05,New Invoice,136008,2025-11-05,946,136202,2025-09-30,New Invoice,946,Delete
29393,Charles Silverman,k9iRzlz5t9kT4ajszULz,18.00,2025-11-05,New Invoice,136009,2025-11-05,946,101156,2025-10-30,RH25,475,Delete
30951,Chaim Selengut,NZp6TZ3xXTM0ydRORXEo,36.00,2025-11-05,New Invoice,136011,2025-11-05,946,101159,2025-10-30,RH25,475,Delete
30951,Chaim Selengut,NZp6TZ3xXTM0ydRORXEo,36.00,2025-11-05,New Invoice,136011,2025-11-05,946,101405,2025-10-02,RH25,475,Delete
30951,Chaim Selengut,NZp6TZ3xXTM0ydRORXEo,36.00,2025-11-05,New Invoice,136011,2025-11-05,946,136123,2025-10-17,New Invoice,946,Delete
26029,Benjamin Pitterman,BuHiYtGQtMEAQAZHjJjM,10.00,2025-11-05,New Invoice,136014,2025-11-05,946,101162,2025-10-30,RH25,475,Delete
28437,Mr. & Mrs. Boris Malisov,hTO3zSH784zcK2QMvt0Z,180.00,2025-11-05,New Invoice,136015,2025-11-05,946,101163,2025-10-30,RH25,475,Delete
25511,Dr. & Mrs. Sana Bloch,aktVAEyYUIIic3LNboo4,54.00,2025-11-05,New Invoice,132837,2025-11-05,None,101164,2025-10-30,RH25,475,Transfer campaign then delete
26906,Dr. & Mrs. Cyrus Fine,DZM37UOHxFrq9YE2fkYV,100.00,2025-11-05,New Invoice,136016,2025-11-05,946,101165,2025-10-30,RH25,475,Delete
28986,Mr. & Mrs. Isaac Hans,j8PnWXcRIu72uLTVnvYn,36.00,2025-11-05,New Invoice,136017,2025-11-05,946,100513,2025-04-07,Maos Chitim 2025,470,Delete
28986,Mr. & Mrs. Isaac Hans,j8PnWXcRIu72uLTVnvYn,36.00,2025-11-05,New Invoice,136017,2025-11-05,946,101166,2025-10-30,RH25,475,Delete
28986,Mr. & Mrs. Isaac Hans,j8PnWXcRIu72uLTVnvYn,36.00,2025-11-05,New Invoice,136017,2025-11-05,946,136408,2025-04-14,New Invoice,946,Delete
27987,Mrs. Sara Faivelson,gqAjUcAe9unEX6e4tF9g,18.00,2025-11-05,New Invoice,132840,2025-11-05,None,101167,2025-10-30,RH25,475,Transfer campaign then delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,20.00,2025-11-01,General Donation form With Recurring Donations,136018,2025-11-01,941,136001,2025-11-09,General Donation form With Recurring Donations and Manual Donations,942,Delete
52563,Unknown,5KVQgGDzEGdQ3jso6sUa,20.00,2025-11-01,General Donation form With Recurring Donations,136018,2025-11-01,941,136026,2025-10-27,General Donation form With Recurring Donations and Manual Donations,942,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-11-01,Subscription for norman linzer,132847,2025-11-01,None,132736,2025-12-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-11-01,Subscription for norman linzer,132847,2025-11-01,None,133353,2025-10-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-11-01,Subscription for norman linzer,132847,2025-11-01,None,133652,2025-09-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-11-01,Subscription for norman linzer,132847,2025-11-01,None,133831,2025-08-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-11-01,Subscription for norman linzer,132847,2025-11-01,None,134047,2025-06-13,None,,Delete
