constituent_id,amount,date_added,campaign_id,fund_id,payment_method,category
149,300,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,1000,1997-11-02T00:00:00-05:00,,18,Cash,Donation
149,300,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,90,1997-11-02T00:00:00-05:00,,15,Cash,Donation
149,25,1997-11-02T00:00:00-05:00,,14,Cash,Donation
149,1000,1997-11-02T00:00:00-05:00,,18,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,15,Cash,Donation
149,10,1997-11-02T00:00:00-05:00,,7,Cash,Donation
149,1000,1997-11-02T00:00:00-05:00,,18,Cash,Donation
149,500,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,1000,1997-11-02T00:00:00-05:00,,18,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,15,Cash,Donation
149,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
149,250,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,250,1997-11-02T00:00:00-05:00,,14,Cash,Donation
149,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
149,10,1997-11-02T00:00:00-05:00,,7,Cash,Donation
149,25,1997-11-02T00:00:00-05:00,,15,Cash,Donation
149,60,1997-11-02T00:00:00-05:00,,14,Cash,Donation
149,200,1997-11-02T00:00:00-05:00,,7,Cash,Donation
149,240,1997-11-02T00:00:00-05:00,,21,Cash,Donation
149,200,1997-11-02T00:00:00-05:00,,14,Cash,Donation
149,250,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,14,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,14,Cash,Donation
149,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
149,50,1997-11-02T00:00:00-05:00,,2,Cash,Donation
149,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
149,500,1997-11-02T00:00:00-05:00,,14,Cash,Donation
149,50,1997-11-02T00:00:00-05:00,,15,Cash,Donation
741,2000,1997-12-23T16:23:37-05:00,,11,Cash,Pledge
2368,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2368,100,1997-11-02T00:00:00-05:00,,35,Cash,Donation
2368,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2368,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2368,100,1997-11-02T00:00:00-05:00,,35,Cash,Donation
2368,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2368,100,1997-11-02T00:00:00-05:00,,35,Cash,Donation
2368,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
2368,175,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2368,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
5627,100,1999-02-09T13:18:16-05:00,,16,Cash,Pledge
3978,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3978,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5283,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5283,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5283,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5283,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3857,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5092,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
5092,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
4954,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2681,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2681,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2681,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2681,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
6178,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2186,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,9,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,10,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,40,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,40,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2193,20,1997-11-26T13:55:00-05:00,,7,Cash,Donation
2193,20,1997-12-09T15:14:54-05:00,,7,Cash,Donation
5761,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
261,50,1997-11-02T00:00:00-05:00,,8,Cash,Donation
261,50,1997-11-02T00:00:00-05:00,,9,Cash,Donation
261,50,1997-11-02T00:00:00-05:00,,8,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
261,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
261,200,1997-11-02T00:00:00-05:00,,18,Cash,Donation
261,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,20,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
261,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
261,100,1997-12-24T14:36:29-05:00,,2,Cash,Donation
2219,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2219,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
6212,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3985,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3985,100,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2243,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3461,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3461,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3461,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3461,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3461,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2243,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,15,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,10,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2243,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3465,2,1997-11-02T00:00:00-05:00,,1,Cash,Donation
5645,3,1997-11-02T00:00:00-05:00,,4,Cash,Donation
11036,10,2001-08-02T15:38:43-04:00,,49,Cash,Donation
2690,3,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2690,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2690,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2690,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2690,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2690,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2690,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2690,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2690,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
12824,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
12824,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
12824,100,1997-11-02T00:00:00-05:00,,11,Cash,Donation
12824,100,1999-02-10T09:48:02-05:00,,7,Cash,Donation
12824,200,2000-07-31T13:38:07-04:00,,24,Cash,Donation
12824,200,2001-08-03T09:08:02-04:00,,24,Cash,Donation
12824,200,2002-08-30T16:25:39-04:00,,24,Cash,Donation
12824,200,2004-01-05T13:31:43-05:00,,24,Cash,Donation
12824,100,2005-07-05T10:20:56-04:00,,53,Cash,Donation
12824,100,2008-02-13T14:56:07.377-05:00,,7,Cash,Donation
12824,500,2009-01-12T10:55:21.947-05:00,,1,Cash,Donation
12824,500,2009-12-03T19:01:14.037-05:00,,1,Cash,Donation
12824,500,2010-12-20T16:04:34.093-05:00,,1,Cash,Donation
12824,500,2011-12-19T19:22:35.807-05:00,,24,Cash,Donation
2259,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,35,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,40,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,28,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,40,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,32,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,32,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,32,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,40,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2259,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2259,20,1997-11-26T13:37:20-05:00,,4,Cash,Donation
2259,20,1998-03-02T17:38:21-05:00,,1,Cash,Donation
2259,15,1998-05-04T10:49:34-04:00,,1,Cash,Donation
2259,20,1998-08-05T13:30:04-04:00,,1,Cash,Donation
2259,20,1998-10-26T10:46:14-05:00,,1,Cash,Donation
2259,20,1999-02-05T12:08:04-05:00,,1,Cash,Donation
2259,20,1999-04-28T14:23:08-04:00,,1,Cash,Donation
2259,20,1999-07-05T15:07:05-04:00,,1,Cash,Donation
2259,25,1999-10-27T13:55:02-04:00,,1,Cash,Donation
2259,25,2000-02-01T12:05:26-05:00,,1,Cash,Donation
2259,25,2000-04-27T13:05:31-04:00,,1,Cash,Donation
2259,25,2000-07-31T13:39:06-04:00,,1,Cash,Donation
2259,25,2000-10-11T16:31:33-04:00,,1,Cash,Donation
2259,25,2001-01-30T13:26:15-05:00,,1,Cash,Donation
2259,25,2001-04-20T16:23:26-04:00,,1,Cash,Donation
2259,25,2001-06-28T16:00:59-04:00,,1,Cash,Donation
2259,25,2001-10-31T15:58:37-05:00,,1,Cash,Donation
2259,25,2002-01-28T15:51:25-05:00,,1,Cash,Donation
2259,25,2002-05-02T08:22:08-04:00,,1,Cash,Donation
2259,25,2002-08-02T14:57:17-04:00,,1,Cash,Donation
2259,25,2002-11-04T14:20:20-05:00,,1,Cash,Donation
2259,25,2003-03-07T13:36:06-05:00,,1,Cash,Donation
2259,25,2003-06-03T12:19:04-04:00,,1,Cash,Donation
2259,25,2003-08-06T12:12:35-04:00,,1,Cash,Donation
2259,25,2004-01-05T14:01:56-05:00,,1,Cash,Donation
2259,25,2004-04-29T11:11:20-04:00,,1,Cash,Donation
2259,25,2004-07-30T09:42:20-04:00,,1,Cash,Donation
2259,25,2004-10-26T08:54:13-04:00,,1,Cash,Donation
2259,25,2005-02-03T15:09:11-05:00,,1,Cash,Donation
2259,25,2005-04-25T13:36:33-04:00,,1,Cash,Donation
2259,25,2005-07-01T15:12:27-04:00,,1,Cash,Donation
2259,25,2005-10-31T03:35:50-05:00,,1,Cash,Donation
2259,25,2006-02-09T11:37:03.4-05:00,,1,Cash,Donation
2259,25,2006-05-15T13:46:01.967-04:00,,1,Cash,Donation
2259,25,2006-08-08T10:06:15.357-04:00,,7,Cash,Donation
2259,30,2006-11-08T11:37:36.4-05:00,,1,Cash,Donation
2259,30,2007-03-06T09:38:57.88-05:00,,1,Cash,Donation
2259,30,2007-06-19T10:28:39.03-04:00,,1,Cash,Donation
2259,30,2007-08-01T15:26:21.89-04:00,,7,Cash,Donation
2259,30,2007-10-17T15:19:59.293-04:00,,7,PersonalCheck,Donation
2259,30,2008-01-15T11:18:55.337-05:00,,7,Cash,Donation
2259,30,2008-05-19T10:34:30.06-04:00,,1,Cash,Donation
2259,30,2008-07-08T14:22:00.437-04:00,,1,Cash,Donation
2259,30,2008-10-13T12:59:50.187-04:00,,1,Cash,Donation
2259,30,2009-01-08T14:26:52.89-05:00,,1,Cash,Donation
2259,30,2009-04-08T12:23:24.127-04:00,,1,Cash,Donation
2259,30,2009-07-03T15:29:57.117-04:00,,1,Cash,Donation
2259,30,2009-10-07T11:41:05.517-04:00,,1,Cash,Donation
2259,30,2009-12-28T11:58:01.27-05:00,,1,Cash,Donation
2259,30,2010-04-13T14:19:51.47-04:00,,1,Cash,Donation
2259,30,2010-07-09T10:42:36.01-04:00,,1,Cash,Donation
2259,30,2010-10-11T11:39:43.92-04:00,,1,Cash,Donation
2259,30,2010-12-27T11:13:31.59-05:00,,1,Cash,Donation
2259,30,2011-03-29T15:06:00.093-04:00,,1,Cash,Donation
2259,30,2011-07-14T11:01:14.823-04:00,,1,Cash,Donation
2259,30,2011-09-27T13:27:33.587-04:00,,1,Cash,Donation
2259,30,2011-12-28T14:35:36.263-05:00,,1,Cash,Donation
2259,30,2012-03-19T10:18:17.73-04:00,,1,Cash,Donation
2259,30,2012-07-04T14:37:36.64-04:00,,1,Cash,Donation
2259,30,2012-10-08T14:41:32.253-04:00,,1,Cash,Donation
2259,30,2012-12-27T15:41:24.093-05:00,,1,Cash,Donation
2259,30,2013-04-23T19:18:01.963-04:00,,1,Cash,Donation
2259,30,2013-07-09T18:05:17.943-04:00,,1,Cash,Donation
2259,30,2013-10-10T09:54:05.76-04:00,,1,Cash,Donation
2259,30,2013-12-31T16:56:55.897-05:00,,1,Cash,Donation
2259,30,2014-04-07T09:27:58.057-04:00,,1,Cash,Donation
2259,30,2014-07-03T13:48:49.513-04:00,,1,Cash,Donation
2259,30,2014-09-29T14:36:57.343-04:00,,1,Cash,Donation
2259,30,2014-12-22T11:23:56.507-05:00,,1,Cash,Donation
2259,30,2015-03-23T17:57:11.127-04:00,,1,Cash,Donation
2259,30,2015-06-23T16:09:05.603-04:00,,1,Cash,Donation
2259,50,2015-10-09T12:03:09.7-04:00,,1,Cash,Donation
2259,100,2016-09-14T11:23:40.203-04:00,,1,Cash,Donation
2259,20,2017-04-26T09:14:14.797-04:00,,1,Cash,Donation
2259,20,2017-06-01T18:29:13.56-04:00,,1,Cash,Donation
2259,20,2017-07-17T13:54:47.163-04:00,,1,Cash,Donation
2259,20,2017-07-31T11:15:31.933-04:00,,1,Cash,Donation
4962,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
4962,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
4962,20,1997-11-02T00:00:00-05:00,,2,Cash,Donation
4962,100,2003-02-14T15:32:46-05:00,,54,Cash,Donation
4962,50,2007-01-03T09:55:21.103-05:00,,1,Cash,Donation
4962,50,2007-05-15T11:23:36.453-04:00,,7,Cash,Donation
4962,50,2009-07-16T14:39:08.28-04:00,,12,Cash,Donation
4962,40,2010-06-23T14:33:39.84-04:00,,12,Cash,Donation
4962,10,2010-09-08T10:00:34.243-04:00,,7,CreditCard,RecurringGift
4962,10,2010-09-16T10:28:50.403-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2010-10-13T13:38:27.463-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2010-11-11T10:01:45.6-05:00,,7,CreditCard,RecurringGiftPayment
4962,10,2010-12-13T14:20:08.86-05:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-01-11T11:45:29.01-05:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-02-11T10:39:51.55-05:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-03-16T10:55:07.277-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-04-11T13:45:46.79-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-05-11T12:59:07.257-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-06-13T13:21:34.113-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-07-11T09:51:08.007-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-08-15T08:49:00.37-04:00,,7,CreditCard,RecurringGiftPayment
4962,10,2011-09-13T11:00:29.53-04:00,,7,CreditCard,RecurringGiftPayment
4962,40,2016-11-21T13:33:34.703-05:00,,12,Cash,Donation
10474,10,2000-12-06T10:17:28-05:00,,4,Cash,Donation
10474,25,2001-12-03T08:52:52-05:00,,4,Cash,Donation
10474,25,2002-12-05T12:23:20-05:00,,4,Cash,Donation
10474,25,2004-01-05T12:08:08-05:00,,4,Cash,Donation
10474,15,2004-11-24T10:15:27-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4260,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4260,30,1997-12-09T15:31:50-05:00,,4,Cash,Donation
4260,25,1999-11-29T13:52:07-05:00,,4,Cash,Donation
4260,30,2000-12-06T10:22:28-05:00,,4,Cash,Donation
4260,30,2001-12-26T10:03:42-05:00,,4,Cash,Donation
4260,25,2004-01-05T13:35:44-05:00,,4,Cash,Donation
3051,25,1997-11-02T00:00:00-05:00,,14,Cash,Donation
12157,50,2004-12-31T14:18:26-05:00,,4,Cash,Donation
12157,50,2006-03-06T16:47:46.377-05:00,,4,Cash,Donation
12157,50,2007-03-06T10:25:54.393-05:00,,4,Cash,Donation
367,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
367,25,1997-11-02T00:00:00-05:00,,9,Cash,Donation
367,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
367,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
367,25,1997-12-30T16:43:10-05:00,,29,Cash,Donation
367,50,2002-08-02T14:58:30-04:00,,12,Cash,Donation
367,50,2003-01-06T09:32:27-05:00,,54,Cash,Donation
367,50,2003-07-08T13:41:16-04:00,,12,Cash,Donation
367,50,2004-07-02T11:22:19-04:00,,12,Cash,Donation
367,100,2005-09-02T09:08:29-04:00,,12,Cash,Donation
4747,5,1997-11-02T00:00:00-05:00,,8,Cash,Donation
4747,5,1997-11-02T00:00:00-05:00,,10,Cash,Donation
2274,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,10,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,10,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2274,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,10,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,10,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2274,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2274,20,1997-11-02T00:00:00-05:00,,12,Cash,Donation
