db_id,contact_id,amount,payment_date,campaign_id,category_id,payment_method,notes
164965,71694,20.00,2006-02-09,1082,77,Cash,Donation | Imported from RE | constituentId: 6245
165266,85760,500.00,2008-11-25,,132,Cash,Donation | Imported from RE | constituentId: 3662
165267,85758,1000.00,2008-11-25,,132,Cash,Donation | Imported from RE | constituentId: 14381
165268,73243,1000.00,2008-11-25,,132,Cash,Donation | Imported from RE | constituentId: 9333
165269,72392,250.00,2008-12-22,1082,80,Cash,Donation | Imported from RE | constituentId: 129
165270,86215,58.78,2008-12-22,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 14387
165271,70579,500.00,2008-12-23,,132,Cash,Donation | Imported from RE | constituentId: 12584
165272,73403,1100.00,2008-12-23,,132,Cash,Donation | Imported from RE | constituentId: 12047
165273,84049,400.00,2008-12-23,,132,Cash,Donation | Imported from RE | constituentId: 12647
165274,71537,590.00,2008-12-23,,132,Cash,Donation | Imported from RE | constituentId: 12429
165275,85787,500.00,2008-12-23,,132,Cash,Donation | Imported from RE | constituentId: 3674
165276,85761,500.00,2008-12-23,,132,Cash,Donation | Imported from RE | constituentId: 6446
165277,85771,240.00,2008-12-23,,132,Cash,Donation | Imported from RE | constituentId: 3449
165278,71389,1690.00,2008-12-23,,132,Cash,GiftInKind | Imported from RE | constituentId: 14393
165279,73622,38.61,2009-01-07,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
165280,71458,50.00,2009-01-08,1082,89,Cash,Donation | Imported from RE | constituentId: 2101
165281,74158,100.00,2009-01-08,,125,Cash,Donation | Imported from RE | constituentId: 8111
165282,85432,5750.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 12518
165283,86089,500.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 12504
165284,86086,750.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 14396
165285,73884,500.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 12416
165286,85835,150.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 14397
165287,72339,150.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 12807
165288,84713,300.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 9481
165289,84668,150.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 12816
165290,82943,300.00,2009-01-12,,132,Cash,Donation | Imported from RE | constituentId: 12806
165291,70449,42855.30,2009-01-13,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165292,70449,862.50,2009-01-13,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165293,70449,11665.86,2009-01-13,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165294,70449,54298.59,2009-01-13,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165295,70449,12699.58,2009-01-13,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165296,70449,41319.56,2009-01-13,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165297,83716,50.00,2009-01-15,1082,80,Cash,Donation | Imported from RE | constituentId: 1077
165298,73622,65.17,2009-01-15,1082,78,Cash,GiftInKind | Imported from RE | constituentId: 10913
165299,71451,1000.00,2009-02-11,,132,Cash,Donation | Imported from RE | constituentId: 14424
165300,85756,1000.00,2009-02-11,,132,Cash,Donation | Imported from RE | constituentId: 12592
165301,85385,500.00,2009-02-11,,132,Cash,Donation | Imported from RE | constituentId: 9420
165302,71696,50.00,2009-03-02,1082,80,Cash,Donation | Imported from RE | constituentId: 14428
165303,71716,100.00,2009-03-02,1082,80,Cash,Donation | Imported from RE | constituentId: 14429
165304,85244,500.00,2009-03-18,1082,143,Cash,Donation | Imported from RE | constituentId: 2995
165305,71774,1000.00,2009-04-08,1082,77,Cash,Donation | Imported from RE | constituentId: 6786
165306,70204,160.00,2009-04-08,,132,Cash,Donation | Imported from RE | constituentId: 12418
165307,73970,1000.00,2009-04-08,,132,Cash,Donation | Imported from RE | constituentId: 5194
165308,84608,250.00,2009-04-20,1082,89,Cash,Donation | Imported from RE | constituentId: 5633
165309,83111,1000.00,2009-04-20,1082,89,Cash,Donation | Imported from RE | constituentId: 5447
165310,73251,100.00,2009-04-20,1082,89,Cash,Donation | Imported from RE | constituentId: 14446
165311,83964,25.00,2009-04-20,1082,89,Cash,Donation | Imported from RE | constituentId: 11080
165312,82593,300.00,2009-04-21,1082,109,Cash,Donation | Imported from RE | constituentId: 9994
165313,72941,100.00,2009-04-22,1082,89,Cash,Donation | Imported from RE | constituentId: 8093
165314,74131,200.00,2009-04-29,1082,89,Cash,Donation | Imported from RE | constituentId: 2384
165315,70583,250.00,2009-04-30,1082,108,Cash,Donation | Imported from RE | constituentId: 4633
165316,85000,250.00,2009-05-07,1082,89,Cash,Donation | Imported from RE | constituentId: 7090
165317,82986,100.00,2009-05-15,1082,85,Cash,Donation | Imported from RE | constituentId: 10966
165318,82897,50.00,2009-05-15,1082,85,Cash,Donation | Imported from RE | constituentId: 2271
165319,85014,150.00,2009-05-15,1082,85,Cash,Donation | Imported from RE | constituentId: 3048
165320,83043,100.00,2009-05-15,1082,85,Cash,Donation | Imported from RE | constituentId: 11856
165321,83962,100.00,2009-05-15,1082,85,Cash,Donation | Imported from RE | constituentId: 3579
165322,70366,1000.00,2009-05-26,,138,Cash,Donation | Imported from RE | constituentId: 2063
165323,83268,100.00,2009-05-26,1082,85,Cash,Donation | Imported from RE | constituentId: 12545
165324,72263,50.00,2009-05-26,1082,85,Cash,Donation | Imported from RE | constituentId: 117
165325,84398,50.00,2009-05-26,1082,85,Cash,Donation | Imported from RE | constituentId: 7979
165326,82737,50.00,2009-05-26,1082,85,Cash,Donation | Imported from RE | constituentId: 2085
165327,84138,1000.00,2009-05-26,1082,89,Cash,Donation | Imported from RE | constituentId: 4640
165328,71246,600.00,2009-05-28,1082,108,Cash,Donation | Imported from RE | constituentId: 3527
165329,82615,600.00,2009-05-28,1082,109,Cash,Donation | Imported from RE | constituentId: 3278
165330,73368,2000.00,2009-05-28,1082,87,Cash,Donation | Imported from RE | constituentId: 223
165331,73740,100.00,2009-05-28,1082,85,Cash,Donation | Imported from RE | constituentId: 235
165332,73872,1500.00,2009-06-02,1082,89,Cash,Donation | Imported from RE | constituentId: 14483
165333,70449,10882.86,2009-06-02,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165334,84145,50.00,2009-06-05,1082,85,Cash,Donation | Imported from RE | constituentId: 14491
165335,83700,75.00,2009-06-08,1082,76,Cash,Donation | Imported from RE | constituentId: 2993
165336,72231,200.00,2009-06-11,1082,74,Cash,Donation | Imported from RE | constituentId: 6289
165337,73705,250.00,2009-06-11,1082,89,Cash,Donation | Imported from RE | constituentId: 7236
165338,71220,50.00,2009-06-11,1082,85,Cash,Donation | Imported from RE | constituentId: 12516
165339,84349,150.00,2009-06-17,1082,80,Cash,Donation | Imported from RE | constituentId: 14499
165340,73344,20.00,2009-06-17,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10235
165341,84887,25.00,2009-06-17,1082,143,Cash,GiftInKind | Imported from RE | constituentId: 5932
165342,71950,100.00,2009-06-25,1082,85,Cash,Donation | Imported from RE | constituentId: 14501
165343,83667,50.00,2009-07-13,1082,109,Cash,Donation | Imported from RE | constituentId: 14504
165344,70535,75.00,2009-07-13,1082,109,Cash,Donation | Imported from RE | constituentId: 14518
165345,70537,200.00,2009-07-13,1082,109,Cash,Donation | Imported from RE | constituentId: 14524
165346,70536,175.00,2009-07-13,1082,109,Cash,Donation | Imported from RE | constituentId: 14526
165347,86479,250.00,2009-07-16,1082,85,Cash,Donation | Imported from RE | constituentId: 14530
165348,86194,100.00,2009-07-16,1082,85,Cash,Donation | Imported from RE | constituentId: 3775
165349,70732,6.00,2009-07-16,1082,85,Cash,Donation | Imported from RE | constituentId: 2059
165350,70558,50.00,2009-07-27,1082,80,Cash,Donation | Imported from RE | constituentId: 11975
165351,85077,100.00,2009-08-03,1082,85,Cash,Donation | Imported from RE | constituentId: 8514
165352,73344,20.00,2009-08-11,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10235
165353,70449,51907.37,2009-08-18,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165354,72236,100.00,2009-08-31,1082,80,Cash,Donation | Imported from RE | constituentId: 115
165355,73622,50.00,2009-09-18,1082,80,Cash,Donation | Imported from RE | constituentId: 10913
165356,73403,1000.00,2009-11-12,,132,Cash,Donation | Imported from RE | constituentId: 12047
165357,70572,500.00,2009-11-12,,132,Cash,Donation | Imported from RE | constituentId: 2388
165358,73243,1000.00,2009-11-16,,132,Cash,Donation | Imported from RE | constituentId: 9333
165359,73622,50.00,2009-11-17,1082,80,Cash,Donation | Imported from RE | constituentId: 10913
165360,85787,250.00,2009-11-23,,132,Cash,Donation | Imported from RE | constituentId: 3674
165361,85385,500.00,2009-11-23,,132,Cash,Donation | Imported from RE | constituentId: 9420
165362,70940,5000.00,2009-12-11,,132,Cash,Donation | Imported from RE | constituentId: 3343
165363,71537,690.00,2009-12-11,,132,Cash,Donation | Imported from RE | constituentId: 12429
165364,85686,1000.00,2009-12-11,,132,Cash,Donation | Imported from RE | constituentId: 6075
165365,72231,250.00,2009-12-14,,145,Cash,Donation | Imported from RE | constituentId: 6289
165366,73399,500.00,2009-12-16,,132,Cash,Donation | Imported from RE | constituentId: 12056
165367,70579,500.00,2009-12-16,,132,Cash,Donation | Imported from RE | constituentId: 12584
165368,85756,500.00,2009-12-16,,132,Cash,Donation | Imported from RE | constituentId: 12592
165369,73404,500.00,2009-12-16,,132,Cash,Donation | Imported from RE | constituentId: 12769
165370,85761,500.00,2009-12-16,,132,Cash,Donation | Imported from RE | constituentId: 6446
165371,73397,500.00,2009-12-16,,132,Cash,Donation | Imported from RE | constituentId: 12768
165372,71389,2275.00,2009-12-16,,132,Cash,GiftInKind | Imported from RE | constituentId: 14393
165373,70325,150.00,2009-12-18,,145,Cash,Donation | Imported from RE | constituentId: 6538
165374,72392,500.00,2009-12-18,1082,80,Cash,Donation | Imported from RE | constituentId: 129
165375,73956,100.00,2009-12-18,1082,74,Cash,Donation | Imported from RE | constituentId: 2206
165376,74158,100.00,2009-12-21,1082,74,Cash,Donation | Imported from RE | constituentId: 8111
165377,85190,50.00,2009-12-21,1082,74,Cash,Donation | Imported from RE | constituentId: 14383
165378,82916,20.00,2009-12-21,1082,74,Cash,Donation | Imported from RE | constituentId: 2754
165379,82905,100.00,2009-12-21,1082,74,Cash,Donation | Imported from RE | constituentId: 5546
165380,73272,50.00,2009-12-21,1082,74,Cash,Donation | Imported from RE | constituentId: 46109
165381,73292,10.00,2009-12-22,1082,80,Cash,Donation | Imported from RE | constituentId: 11108
165382,73622,20.00,2009-12-23,1082,80,Cash,Donation | Imported from RE | constituentId: 10913
165383,73398,100.00,2009-12-28,1082,80,Cash,Donation | Imported from RE | constituentId: 12542
165384,73368,1000.00,2009-12-28,,145,Cash,Donation | Imported from RE | constituentId: 223
165385,86408,25.00,2009-12-28,1082,80,Cash,Donation | Imported from RE | constituentId: 3793
165386,73198,150.00,2009-12-28,1082,80,Cash,Donation | Imported from RE | constituentId: 2175
165387,71619,50.00,2009-12-28,1082,74,Cash,Donation | Imported from RE | constituentId: 8017
165388,83000,50.00,2009-12-29,,145,Cash,Donation | Imported from RE | constituentId: 14569
165389,82608,300.00,2009-12-29,1082,109,Cash,Donation | Imported from RE | constituentId: 14570
165390,70700,25.00,2010-01-06,1082,74,Cash,Donation | Imported from RE | constituentId: 7386
165391,85384,500.00,2010-01-06,,145,Cash,Donation | Imported from RE | constituentId: 7897
165392,83716,50.00,2010-01-06,1082,74,Cash,Donation | Imported from RE | constituentId: 1077
165393,74159,200.00,2010-01-13,,145,Cash,Donation | Imported from RE | constituentId: 46372
165394,73970,500.00,2010-01-13,,132,Cash,Donation | Imported from RE | constituentId: 5194
165395,73884,500.00,2010-01-13,,132,Cash,Donation | Imported from RE | constituentId: 12416
165396,86089,500.00,2010-01-13,,132,Cash,Donation | Imported from RE | constituentId: 12504
165397,70449,29016.40,2010-01-22,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165398,70449,13758.90,2010-01-22,1082,147,Cash,Donation | Imported from RE | constituentId: 12714
165399,73622,145.20,2010-01-25,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
165400,73622,10.00,2010-01-25,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
165401,73622,25.00,2010-01-25,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 10913
165402,71571,780.00,2010-01-26,,148,Cash,Donation | Imported from RE | constituentId: 10239
165403,72588,1000.00,2010-01-26,1082,154,Cash,Donation | Imported from RE | constituentId: 12748
165404,73991,500.00,2010-02-10,,152,Cash,Donation | Imported from RE | constituentId: 3859
165405,71172,500.00,2010-02-10,,145,Cash,Donation | Imported from RE | constituentId: 14638
165406,70670,25.00,2010-02-12,1082,74,Cash,Donation | Imported from RE | constituentId: 6202
165407,83111,500.00,2010-02-12,,154,Cash,Donation | Imported from RE | constituentId: 5447
165408,71537,20.00,2010-02-18,,132,Cash,Donation | Imported from RE | constituentId: 12429
165409,85889,40.00,2010-02-18,,150,Cash,Donation | Imported from RE | constituentId: 11421
165410,85384,40.00,2010-02-18,,154,Cash,Donation | Imported from RE | constituentId: 7897
165411,83962,100.00,2010-02-18,,154,Cash,Donation | Imported from RE | constituentId: 3579
165412,70460,500.00,2010-02-22,,154,Cash,Donation | Imported from RE | constituentId: 3409
165413,84049,400.00,2010-02-22,,132,Cash,Donation | Imported from RE | constituentId: 12647
165414,84138,1000.00,2010-02-26,,154,Cash,Donation | Imported from RE | constituentId: 4640
165415,71694,50.00,2010-03-03,1082,74,Cash,Donation | Imported from RE | constituentId: 6245
165416,84608,250.00,2010-03-03,1082,154,Cash,Donation | Imported from RE | constituentId: 5633
165417,74118,142.50,2010-03-08,,150,Cash,Donation | Imported from RE | constituentId: 14658
165418,73409,142.50,2010-03-08,,150,Cash,Donation | Imported from RE | constituentId: 14659
165419,71427,40.00,2010-03-19,,150,Cash,Donation | Imported from RE | constituentId: 7654
165420,83525,25.00,2010-03-19,1082,77,Cash,Donation | Imported from RE | constituentId: 14671
165421,86585,25.00,2010-03-19,1082,77,Cash,Donation | Imported from RE | constituentId: 3803
165422,82751,40.00,2010-03-19,,150,Cash,Donation | Imported from RE | constituentId: 14673
165423,85505,20.84,2010-04-02,1082,74,CreditCard,RecurringGift | Imported from RE | constituentId: 8504
165424,73725,500.00,2010-04-02,,132,Cash,Donation | Imported from RE | constituentId: 2378
165425,82587,50.00,2010-04-14,1082,108,Cash,Donation | Imported from RE | constituentId: 11795
165426,84460,100.00,2010-05-03,1082,80,Cash,GiftInKind | Imported from RE | constituentId: 12648
165427,85981,322.00,2010-05-03,1082,85,Cash,Donation | Imported from RE | constituentId: 12501
165428,86378,25.00,2010-05-03,1082,80,Cash,Donation | Imported from RE | constituentId: 12472
165429,70449,18824.26,2010-05-03,,147,Cash,Donation | Imported from RE | constituentId: 12714
165430,85505,20.84,2010-05-03,1082,74,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 8504
165431,72231,100.00,2010-05-11,,145,CreditCard,RecurringGift | Imported from RE | constituentId: 6289
165432,85632,30.00,2010-05-27,1082,80,Cash,Donation | Imported from RE | constituentId: 11119
165433,73740,100.00,2010-05-27,1082,85,Cash,Donation | Imported from RE | constituentId: 235
165434,82615,1200.00,2010-05-27,1082,109,Cash,Donation | Imported from RE | constituentId: 3278
165435,82737,50.00,2010-06-08,1082,85,Cash,Donation | Imported from RE | constituentId: 2085
165436,74159,100.00,2010-06-08,1082,85,Cash,Donation | Imported from RE | constituentId: 46372
165437,85077,150.00,2010-06-08,1082,85,Cash,Donation | Imported from RE | constituentId: 8514
165438,72231,100.00,2010-06-18,,145,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 6289
165439,73368,1000.00,2010-06-18,1082,74,Cash,Donation | Imported from RE | constituentId: 223
165440,82608,300.00,2010-06-18,1082,109,Cash,Donation | Imported from RE | constituentId: 14570
165441,85014,350.00,2010-06-18,1082,85,Cash,Donation | Imported from RE | constituentId: 3048
165442,71246,1000.00,2010-06-23,,140,Cash,Donation | Imported from RE | constituentId: 3527
165443,82610,350.00,2010-06-23,1082,109,Cash,Donation | Imported from RE | constituentId: 3275
